dm_1 foto_1 straaling_1 temp_1 lai_1 meldug_1 lai_0 dm_2 foto_2 straaling_2 temp_2 lai_2 meldug_2 dm_3 foto_3 straaling_3 temp_3 lai_3 meldug_3 dm_4 foto_4 straaling_4 temp_4 lai_4 meldug_4 mikro_1 middel_1 mikro_2 middel_2 mikro_3 middel_3 nedboer_1 nedboer_2 nedboer_3 udbytte
9 8 0 1 4 6 6 23 10 1 2 3 6 41 14 1 1 2 1 47 8 1 1 1 1 0 0 2 2 0 0 0 0 1 40
10 7 1 0 2 7 3 19 8 2 1 2 0 24 7 0 3 1 1 17 0 1 3 0 0 0 3 3 0 2 1 1 1 0 14
0 0 3 1 0 8 5 1 3 2 0 0 4 0 0 1 1 0 0 0 0 1 2 0 0 0 2 0 1 1 0 1 1 1 0
10 8 0 1 7 4 7 26 12 1 1 7 0 50 19 1 1 5 0 61 12 0 2 2 0 3 3 2 3 1 0 2 0 1 52
13 9 1 1 4 2 4 28 11 2 2 4 0 53 17 2 2 3 0 55 6 0 1 1 0 1 1 1 3 1 3 1 1 1 47
9 8 0 1 5 5 6 27 13 2 2 6 3 55 20 2 1 4 0 55 6 0 2 1 0 0 0 3 3 1 0 0 1 2 47
14 10 1 1 4 3 4 25 9 2 1 4 0 42 13 2 2 2 0 43 5 0 3 1 0 0 2 2 0 1 3 0 1 2 37
8 7 1 3 4 6 5 16 7 0 2 4 1 34 13 1 2 3 0 49 12 1 2 1 0 2 3 0 3 1 2 0 0 1 42
12 9 1 1 5 6 6 29 12 2 1 5 2 48 15 1 2 3 0 51 6 0 1 1 0 3 1 2 3 1 0 1 0 0 44
12 9 2 1 3 7 6 28 11 2 3 3 1 45 14 2 3 2 0 54 9 1 2 1 0 0 2 3 3 3 3 1 2 2 46
19 12 2 3 6 4 6 36 13 2 1 5 3 59 19 3 2 2 7 66 9 1 1 1 0 2 1 3 0 0 1 1 1 1 56
18 12 1 1 6 5 6 30 10 1 1 6 1 54 17 0 1 5 0 65 12 2 1 1 0 2 2 3 3 0 1 0 1 0 55
15 11 2 1 3 5 4 23 8 1 1 3 1 38 13 2 2 2 0 44 7 1 1 1 0 3 1 1 0 2 2 2 2 0 38
14 10 2 0 3 4 4 26 9 1 1 3 1 43 13 2 3 2 0 54 12 1 1 1 0 0 2 3 2 3 0 1 1 1 46
12 9 1 3 4 0 4 21 8 1 1 3 0 40 14 1 3 2 0 45 8 0 2 1 0 3 0 1 0 2 0 2 2 1 38
14 10 1 3 4 4 5 27 9 1 1 4 0 42 13 0 3 3 0 54 10 0 2 1 0 3 3 1 2 2 2 1 2 1 46
13 9 1 1 2 8 6 19 7 1 2 2 4 35 12 2 3 2 1 45 10 2 1 1 0 0 1 3 2 2 1 0 2 1 38
13 9 1 1 3 3 3 22 8 2 0 2 0 31 8 0 2 1 0 31 4 1 2 0 0 3 2 0 3 3 3 2 0 2 27
18 12 2 2 7 5 7 37 14 3 1 7 0 61 17 2 3 4 0 68 9 1 2 1 0 1 1 3 3 3 1 1 2 2 58
0 3 1 1 1 8 4 3 4 2 1 1 2 14 9 2 2 1 1 13 2 1 2 0 0 1 3 3 1 3 1 2 2 1 11
16 12 1 1 6 5 7 25 8 1 3 6 0 49 18 1 2 4 0 53 7 1 2 1 0 1 3 3 3 2 1 1 1 0 45
16 11 1 0 6 4 6 28 9 1 2 5 0 56 20 1 1 4 0 68 13 2 2 1 0 3 3 1 0 0 3 0 2 0 58
14 10 2 3 5 3 6 27 10 1 3 5 0 47 16 1 2 3 0 52 7 1 3 1 0 3 3 3 1 1 0 2 2 2 44
15 11 1 3 7 4 7 32 13 2 1 7 0 57 18 1 2 5 0 74 15 2 2 2 0 3 1 2 3 2 3 1 1 0 63
15 11 2 1 4 6 6 33 13 2 1 4 4 57 18 2 1 3 0 68 12 1 2 1 0 0 2 3 2 1 3 0 2 2 58
9 7 0 1 4 3 4 26 12 3 0 4 0 42 14 0 2 3 0 47 8 1 3 1 0 3 2 0 1 3 3 2 0 2 40
12 9 1 0 3 1 3 25 10 2 2 3 0 42 14 1 2 3 0 50 10 1 3 1 0 0 3 0 2 3 3 0 0 2 43
15 11 1 1 6 4 5 26 10 1 1 6 5 59 23 3 2 4 0 65 9 0 1 1 0 0 0 2 3 3 3 0 0 2 55
19 13 2 1 4 0 5 28 9 1 1 3 0 20 0 2 2 2 0 33 11 1 1 1 0 2 0 3 1 2 0 0 1 1 28
14 10 1 3 6 2 6 28 11 2 1 6 0 49 17 1 2 4 0 54 8 1 3 1 2 3 1 3 2 3 0 2 1 1 46
14 10 1 1 5 6 6 27 11 1 1 5 2 46 15 2 2 3 0 54 8 0 2 1 0 2 1 3 3 1 0 0 2 2 46
12 9 2 1 4 3 4 26 10 1 2 4 0 45 15 0 1 3 0 51 9 1 3 1 0 0 0 2 3 2 2 0 0 0 43
19 13 2 1 5 5 5 34 12 2 0 4 0 59 18 2 2 3 0 68 10 0 3 1 0 0 3 1 0 3 3 0 2 2 57
14 10 2 3 4 2 5 31 12 2 0 4 0 51 16 0 1 3 0 62 11 0 2 1 0 3 2 1 3 0 3 2 2 0 52
2 3 2 1 0 8 3 0 1 2 1 0 1 3 4 1 2 0 0 3 2 0 2 0 0 0 3 1 1 1 3 0 2 2 2
14 10 2 0 3 7 5 24 8 1 2 3 0 44 16 0 1 3 0 48 8 2 3 1 0 1 3 0 1 0 1 2 0 0 41
10 8 1 1 5 4 5 27 13 3 2 5 0 49 17 1 2 3 0 58 10 1 1 1 0 0 1 2 2 1 1 0 1 1 49
19 13 2 1 5 3 5 34 12 1 1 5 4 59 20 1 1 4 0 65 10 0 3 1 0 1 0 1 3 3 3 2 2 2 56
12 9 1 2 4 5 5 24 10 1 2 5 4 48 17 3 2 3 0 50 6 0 1 1 0 0 0 0 3 0 2 0 0 1 43
9 8 0 0 4 6 6 22 10 2 0 4 2 41 15 1 2 3 0 51 10 0 2 1 0 1 2 0 3 3 3 2 0 1 43
15 11 1 1 6 5 6 37 16 2 0 7 2 65 20 2 3 4 0 69 7 0 1 1 0 2 1 1 3 2 0 0 2 1 58
12 9 1 1 4 0 4 16 5 0 2 4 0 39 16 3 1 3 0 42 6 0 2 1 0 2 3 2 2 1 2 0 0 1 35
14 11 3 3 5 6 6 9 0 1 2 0 8 4 0 1 3 0 5 0 0 1 1 0 7 2 0 1 2 2 0 0 2 0 0
9 7 0 0 6 1 6 25 12 2 1 7 0 54 21 2 2 5 0 67 13 1 2 2 0 0 2 1 3 3 1 0 1 2 57
11 8 1 3 4 3 5 24 10 1 1 4 0 43 15 1 1 3 0 51 9 0 3 1 0 2 3 1 1 3 3 1 1 2 43
4 5 0 1 2 8 4 14 8 3 2 2 5 27 11 2 2 1 1 20 0 0 1 0 0 1 3 2 2 3 2 2 1 2 17
0 1 1 1 0 8 6 0 2 2 2 0 3 0 0 1 2 0 0 0 2 0 1 0 0 0 1 3 2 2 1 0 1 0 0
10 8 1 0 2 8 5 12 5 0 2 2 3 33 14 2 1 1 0 26 0 1 2 0 0 1 2 0 2 2 3 2 1 1 22
11 9 1 1 4 6 6 23 10 3 2 4 0 47 18 2 2 3 0 58 11 0 2 1 0 1 2 2 2 1 1 2 1 1 49
16 12 2 2 5 6 6 30 11 1 2 6 0 51 17 1 2 4 0 63 11 1 2 1 0 0 2 3 2 3 3 0 2 2 53
17 12 2 1 5 4 6 32 12 1 0 5 0 60 20 2 2 3 0 68 9 0 1 1 0 2 3 1 1 2 1 0 1 0 57
13 10 1 0 5 2 6 25 10 2 2 5 0 51 18 2 1 4 0 55 7 1 2 1 1 0 3 3 3 3 0 0 2 1 46
12 9 1 3 7 5 6 34 16 3 1 6 0 57 17 1 2 4 0 69 13 2 2 1 0 3 3 1 2 1 2 2 2 2 59
13 10 2 1 5 5 5 29 12 2 0 5 1 53 18 1 2 3 0 65 12 0 1 1 0 2 2 1 3 3 3 0 1 2 56
16 12 2 1 4 3 5 26 9 1 1 4 0 43 14 1 2 3 0 53 10 0 2 1 0 3 1 1 3 2 2 2 2 0 45
12 9 1 1 4 3 3 23 9 1 0 3 0 41 14 1 1 2 0 50 10 1 2 1 0 1 2 1 0 3 2 1 2 0 43
13 10 2 1 3 5 4 29 12 2 2 4 0 44 13 1 2 2 1 49 8 1 2 1 3 0 3 3 0 2 0 0 2 0 42
16 11 1 0 7 1 6 36 14 3 1 7 0 62 19 2 3 5 0 67 8 0 2 1 0 1 3 2 2 1 0 1 0 1 57
8 6 2 0 1 8 4 14 6 1 1 1 1 21 7 1 3 1 0 16 1 2 2 0 0 1 3 3 3 3 2 2 2 2 14
20 14 2 1 5 5 6 32 10 1 1 5 0 59 19 2 2 3 0 63 6 0 3 1 0 0 1 0 1 0 2 0 1 1 53
14 11 2 1 3 8 6 21 7 1 3 3 4 38 14 1 2 2 0 45 9 1 1 1 0 3 1 3 3 0 3 2 1 0 38
12 9 1 1 4 5 4 28 12 2 1 4 1 55 19 2 2 3 0 59 8 1 1 1 0 1 2 1 1 2 3 2 2 1 51
13 10 1 1 6 3 6 25 10 1 1 5 0 55 21 1 1 4 0 63 10 1 3 1 0 2 1 0 1 3 1 0 0 2 54
6 5 2 1 1 8 3 13 6 1 2 1 1 18 7 2 3 1 0 23 6 2 2 0 0 0 3 1 2 2 0 0 2 1 20
16 12 1 1 6 6 6 28 10 1 1 7 2 57 20 2 2 6 0 75 15 1 1 2 0 2 3 1 1 1 0 1 1 2 63
11 9 1 3 5 1 5 28 12 3 1 5 0 58 20 2 1 4 0 63 9 1 2 1 0 2 1 0 2 1 2 0 1 1 54
20 14 2 1 5 1 5 33 11 2 3 5 0 50 14 1 3 3 0 60 10 1 2 1 0 1 3 2 3 3 1 2 0 2 51
13 10 0 1 5 0 6 26 11 1 2 4 0 40 12 2 3 2 0 37 3 2 1 0 0 1 2 0 2 2 0 2 0 0 32
8 6 0 1 7 1 6 26 13 2 2 7 0 52 18 1 2 5 0 57 7 2 2 1 0 1 0 2 2 3 1 2 0 1 48
14 10 2 2 5 0 5 27 10 1 2 5 0 43 13 0 3 4 0 47 7 0 1 1 0 0 3 2 2 3 0 0 1 1 40
2 3 1 3 0 8 6 7 4 2 1 0 8 5 3 2 2 0 8 7 4 1 2 0 5 2 0 1 0 3 2 0 2 2 6
10 8 1 2 3 0 4 21 9 2 3 3 0 35 12 2 3 2 0 41 9 2 2 1 0 2 1 3 0 3 0 0 2 1 34
16 11 1 1 6 0 5 31 11 1 0 5 0 53 17 2 2 3 0 63 11 1 1 1 0 0 2 0 0 3 0 0 0 1 54
8 7 0 2 4 3 4 21 11 2 1 4 3 49 20 2 1 3 0 52 7 1 1 1 0 2 0 0 2 0 1 1 1 0 44
15 10 1 2 3 6 5 26 9 2 2 3 1 43 14 2 1 2 0 35 0 0 2 0 0 2 3 2 1 0 3 0 0 0 30
15 11 1 0 4 6 5 33 13 3 1 3 5 49 13 2 1 2 0 58 10 0 1 1 0 0 0 0 3 2 3 0 0 1 49
12 10 1 1 5 6 6 27 12 2 1 5 1 48 16 1 3 3 2 57 9 1 2 1 0 1 1 3 0 2 1 1 1 1 48
18 12 2 1 3 7 4 19 3 1 1 1 8 27 8 1 1 1 3 20 0 2 2 0 0 3 0 0 1 1 2 2 1 0 17
13 10 2 2 7 5 6 27 11 2 1 6 2 46 15 1 2 4 0 56 11 2 3 1 0 2 2 1 1 2 1 0 2 0 47
12 9 1 1 3 0 3 23 9 2 1 2 0 35 10 2 2 1 0 33 3 0 3 0 0 1 3 1 2 0 1 2 2 0 28
18 12 2 1 7 1 7 34 11 1 3 7 0 58 19 1 1 5 0 69 13 1 1 2 0 2 1 3 1 0 1 0 2 0 58
13 10 1 0 6 5 6 29 12 3 2 5 5 49 15 1 2 3 0 61 11 1 1 1 0 1 0 2 3 0 1 1 0 1 52
19 14 3 1 6 0 6 34 11 1 3 6 0 57 18 2 3 4 0 68 11 1 1 1 0 0 0 2 1 3 0 0 1 2 58
0 0 1 1 0 8 5 2 3 1 1 0 2 4 3 2 1 0 0 0 0 1 2 0 0 0 2 3 2 2 1 0 2 0 0
12 9 1 1 5 2 5 29 12 2 2 4 0 51 17 1 1 3 0 55 7 0 3 1 0 1 1 1 0 1 1 1 1 2 47
16 11 1 1 7 2 6 29 11 1 1 7 0 49 15 0 2 5 0 58 9 0 2 1 0 1 2 1 3 1 2 1 2 1 50
13 11 2 3 5 4 5 21 8 2 0 1 8 31 9 1 2 1 4 29 2 1 1 0 7 2 0 1 2 2 0 0 1 1 25
8 7 0 1 3 5 3 10 4 2 2 1 8 19 7 2 1 1 4 21 4 2 3 0 0 2 0 0 2 1 3 1 0 1 18
18 12 2 1 3 3 3 29 9 2 1 3 0 43 13 2 2 2 0 37 2 0 1 0 0 1 1 0 3 1 3 2 1 2 32
6 5 2 2 1 8 4 12 5 1 3 1 3 7 0 0 3 0 0 1 0 2 3 0 0 3 3 3 2 2 2 2 2 1 1
8 7 1 0 2 8 7 11 4 1 1 1 5 13 5 0 1 1 3 8 0 2 3 0 0 1 2 0 0 1 3 2 1 1 7
14 10 1 0 6 5 6 34 13 2 1 5 5 62 21 2 1 4 1 68 8 0 2 1 0 0 0 1 1 3 3 0 0 2 58
10 8 1 1 2 8 5 17 7 2 2 2 1 27 9 0 2 1 0 20 0 0 2 0 0 1 3 1 1 3 1 2 2 1 17
13 10 1 1 7 1 6 33 14 2 1 7 4 61 19 2 1 5 0 77 14 1 2 2 0 3 0 1 1 0 1 1 2 0 65
14 11 1 1 6 4 6 28 10 1 2 7 0 63 24 3 2 5 0 72 10 0 2 2 0 1 1 1 2 3 0 2 1 2 61
15 12 2 0 4 6 4 28 12 2 1 4 0 53 17 2 2 3 0 62 10 0 3 1 0 0 3 1 0 3 2 0 2 0 53
7 7 2 2 2 8 6 19 9 3 0 1 5 30 10 1 2 1 6 24 0 1 2 0 1 1 2 1 0 0 2 2 2 0 21
4 5 0 1 2 8 6 13 7 2 1 2 2 23 9 3 2 1 2 15 0 0 2 0 0 0 3 0 0 3 3 0 1 0 13
17 12 2 1 7 2 7 32 12 1 1 6 0 53 16 1 1 4 0 62 10 1 2 1 0 1 2 3 3 3 0 2 2 2 53
19 13 2 2 5 6 6 29 9 1 2 5 2 51 17 2 1 4 0 61 10 1 1 1 0 0 3 2 1 2 2 0 0 0 51
11 8 1 1 3 6 4 21 9 2 2 3 5 31 9 2 2 1 7 23 0 0 3 0 3 1 0 2 0 2 1 2 0 0 20
13 10 1 2 6 5 6 29 12 1 1 7 1 52 17 1 2 5 0 56 8 0 2 1 0 1 3 1 1 1 2 1 2 2 48
20 13 2 1 7 1 6 32 10 1 3 6 0 56 17 0 2 4 0 65 10 1 2 1 0 3 2 3 1 3 2 0 1 2 55
14 11 2 2 5 2 5 30 12 2 1 5 4 45 13 2 3 3 0 47 6 0 2 1 0 2 0 1 3 2 0 0 2 0 40
13 10 1 3 6 1 6 28 12 1 1 6 0 54 20 2 1 4 0 70 14 1 1 2 0 3 2 3 3 3 2 2 1 2 59
20 14 3 0 5 6 6 35 12 2 1 5 1 62 19 2 2 3 1 64 7 2 3 1 0 0 2 1 0 0 1 0 1 1 54
14 10 1 1 5 5 6 25 10 1 0 5 0 50 18 1 2 4 0 60 11 1 2 2 0 1 3 1 0 3 3 2 2 2 51
12 9 0 1 7 1 7 25 10 2 2 7 0 53 20 2 2 5 1 62 11 0 1 2 0 2 3 2 0 3 3 0 0 2 52
10 9 1 2 4 0 4 22 10 2 1 5 0 50 20 2 1 4 0 59 11 0 3 1 0 2 1 1 0 3 3 1 2 1 50
11 9 1 1 4 6 5 24 10 1 1 4 0 41 14 1 2 3 0 53 10 1 3 1 0 0 2 3 3 1 0 0 1 1 45
11 9 1 1 5 4 5 24 10 2 3 5 0 48 17 1 2 3 0 55 9 2 3 1 0 3 1 3 1 1 3 0 2 2 47
14 10 2 2 5 1 6 25 9 1 2 6 0 48 17 0 1 4 0 54 8 1 3 1 0 2 3 3 3 1 2 0 2 1 46
12 10 1 0 5 1 5 27 11 1 1 5 0 50 17 0 2 4 0 62 12 1 2 1 0 0 1 3 2 2 1 0 2 1 53
20 14 2 1 5 6 7 31 10 2 1 5 1 56 18 1 1 4 0 62 8 1 2 1 0 3 2 3 2 0 2 2 2 1 53
14 11 2 1 5 5 6 27 10 2 3 4 6 43 13 1 2 2 1 49 9 2 2 1 1 1 0 1 1 3 0 0 1 2 42
13 10 1 1 5 3 4 28 12 2 2 5 0 43 14 2 3 3 0 55 11 2 2 1 0 1 1 3 3 3 1 0 2 1 47
21 14 2 1 7 4 7 29 8 0 3 6 7 50 15 1 2 4 2 58 9 2 2 1 5 2 0 3 3 2 0 0 2 0 50
11 8 1 1 3 7 6 24 10 1 0 3 1 47 17 2 1 2 1 54 9 0 2 1 0 2 3 1 0 0 2 0 2 1 46
12 8 1 1 2 4 3 24 9 3 1 2 3 39 11 2 2 1 0 31 0 1 3 0 0 3 3 0 3 1 0 2 1 2 27
15 11 1 1 6 3 6 36 15 2 1 6 0 66 21 2 2 4 0 65 6 0 2 1 0 1 1 0 1 0 2 0 0 0 55
15 11 1 1 7 1 7 31 12 2 2 7 2 55 18 1 3 4 0 60 8 0 2 1 0 2 0 3 2 3 2 0 1 1 51
11 8 1 3 2 8 4 18 7 1 2 2 0 31 11 1 2 1 0 24 0 1 1 0 0 2 3 3 3 2 2 0 2 0 20
5 6 2 1 1 8 5 1 0 2 1 0 8 0 0 1 2 0 8 0 0 1 1 0 3 1 0 3 0 0 2 2 2 1 0
18 13 3 0 4 6 4 34 12 3 2 4 0 62 20 3 2 3 0 68 8 1 2 1 0 1 2 2 1 3 3 2 0 2 58
10 8 0 1 4 5 5 26 12 2 0 4 2 19 0 2 2 2 3 29 9 1 2 1 0 3 1 1 0 0 3 2 1 0 25
20 13 2 1 7 2 7 37 13 2 1 7 2 55 15 1 3 5 0 66 11 0 3 2 0 3 1 1 3 3 1 2 1 2 56
19 14 3 0 5 0 5 32 10 1 1 6 0 49 15 1 2 5 0 63 13 1 1 2 0 0 0 2 3 1 3 1 1 1 54
13 10 2 1 2 8 6 20 7 2 1 2 0 36 12 1 2 2 0 41 7 1 1 1 0 0 2 1 2 1 0 0 2 2 35
22 14 2 1 6 4 7 43 15 3 1 5 5 48 7 1 3 1 8 40 0 1 2 0 2 2 0 3 0 2 3 0 1 0 34
13 11 1 0 6 4 6 25 10 1 0 5 0 56 21 2 1 3 0 63 10 1 3 1 0 1 2 0 2 2 3 2 0 0 53
11 9 0 0 5 3 5 23 10 2 3 5 0 44 16 0 1 3 0 53 10 2 2 1 0 1 1 2 0 0 2 0 0 0 45
15 11 1 2 5 4 5 28 10 1 2 6 1 50 16 1 1 4 0 61 11 0 1 2 0 1 3 0 2 0 1 1 1 1 52
9 8 1 1 3 7 6 18 8 1 2 3 1 37 14 2 2 2 0 43 9 0 1 1 0 3 2 1 2 1 2 1 2 1 36
10 8 1 3 4 6 5 25 11 3 1 2 8 34 9 0 2 1 2 27 0 2 1 0 0 3 0 1 3 3 3 2 2 2 23
16 12 1 0 5 0 5 29 10 2 3 4 0 52 17 2 2 3 0 55 8 0 3 1 0 1 2 3 3 0 1 2 2 0 47
25 17 3 1 6 0 6 35 9 1 3 6 0 64 21 2 2 5 0 82 17 2 1 2 0 1 2 2 1 1 1 1 0 2 70
10 8 1 0 3 5 3 19 8 1 3 3 2 34 13 2 2 2 0 43 9 1 2 1 0 0 1 3 2 0 2 0 2 0 37
9 8 1 2 7 0 7 23 10 1 1 7 0 52 21 2 3 4 0 54 7 1 1 1 0 1 1 0 2 2 2 1 0 0 46
10 9 1 1 5 5 6 30 14 2 1 6 3 51 16 1 1 4 0 58 8 1 3 1 0 0 1 3 3 0 1 0 1 1 49
7 6 0 1 5 3 6 16 8 1 2 5 0 38 16 0 2 4 0 40 6 0 2 1 0 1 3 2 0 3 3 1 0 0 34
18 12 2 0 3 0 3 25 7 1 2 3 0 40 12 0 3 2 0 53 11 1 1 1 0 1 1 0 1 2 1 2 1 0 45
13 10 1 1 7 0 6 31 14 2 2 6 0 63 22 2 1 4 0 65 6 0 1 1 0 1 2 1 1 0 1 2 2 0 55
17 11 2 1 3 2 3 30 10 1 1 3 0 48 15 2 1 2 0 45 5 0 2 1 0 2 3 3 0 1 0 0 2 2 38
16 11 1 2 5 1 6 26 10 1 0 5 0 51 18 2 3 3 0 58 10 2 1 1 0 1 1 1 3 2 1 1 2 0 50
15 11 2 1 6 4 7 30 11 2 0 5 1 56 20 1 1 4 0 64 11 2 3 1 0 3 2 1 3 1 3 2 1 1 54
9 8 3 1 1 8 3 7 2 2 1 0 1 3 0 3 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0
15 11 1 1 5 2 6 25 9 1 2 5 0 46 16 1 2 4 0 51 8 1 2 1 0 0 3 1 2 1 0 0 2 2 43
16 11 2 1 5 1 5 26 9 1 2 5 3 62 25 3 1 4 0 68 9 2 2 1 0 3 0 3 2 0 1 2 2 0 58
7 6 0 3 5 6 5 17 8 1 3 5 1 43 17 2 1 3 5 52 11 2 2 1 0 3 3 3 0 1 3 1 2 1 44
13 10 2 1 3 7 4 23 8 2 2 2 8 38 12 1 1 1 4 34 1 1 2 0 0 3 0 1 2 3 2 0 2 1 29
11 8 1 1 3 7 5 21 8 1 1 2 7 38 13 1 1 2 1 44 8 1 1 1 0 1 0 0 3 0 3 2 0 1 37
17 12 2 1 7 1 6 34 13 2 2 7 0 52 15 0 1 5 0 59 8 1 2 1 0 0 1 3 0 1 2 0 2 2 50
12 9 1 3 6 3 6 25 10 2 1 5 5 42 14 1 2 3 3 54 11 1 2 1 6 3 0 3 2 3 0 2 2 1 46
12 9 1 2 4 6 6 30 13 2 1 4 1 47 13 1 2 3 0 50 7 2 2 1 0 0 1 2 3 3 1 0 0 1 42
9 8 1 3 4 4 4 24 11 2 1 4 1 41 14 1 2 3 3 48 9 1 2 1 0 3 2 3 0 0 3 2 2 0 41
9 7 1 2 3 7 5 25 11 2 1 3 5 49 17 2 2 2 0 65 14 2 1 1 0 2 1 1 1 1 3 1 2 0 56
9 8 1 1 4 7 6 16 7 1 2 4 0 36 15 1 2 2 0 32 1 1 3 0 0 1 3 2 2 1 3 1 0 1 27
10 8 1 1 6 7 7 23 11 2 2 5 3 45 17 2 2 3 5 54 9 2 1 1 2 3 2 3 0 1 2 2 1 1 46
11 8 1 3 6 0 6 30 13 2 2 7 0 61 22 2 2 4 0 65 9 1 3 1 0 2 3 3 1 2 3 0 2 0 55
17 12 1 1 4 6 6 27 10 1 2 5 2 51 18 2 2 4 0 63 11 1 3 1 0 0 1 3 2 3 0 0 2 2 54
7 6 0 1 4 4 4 23 11 2 1 4 0 40 14 0 3 3 0 45 7 1 2 1 0 2 2 3 3 2 2 0 2 1 38
9 7 0 3 5 1 4 23 10 2 1 5 0 41 14 1 1 3 0 47 8 0 3 1 0 2 1 1 1 3 1 0 2 2 40
11 9 1 1 5 5 6 21 9 2 2 4 6 40 15 2 1 2 1 41 5 0 3 1 0 1 0 1 2 1 1 1 2 1 35
0 2 2 1 0 8 6 0 0 2 0 0 7 4 5 1 2 0 6 0 0 1 1 0 1 2 1 1 0 1 1 0 1 2 0
10 8 1 1 3 6 4 20 8 2 1 2 2 33 12 2 2 1 0 27 0 1 1 0 0 1 2 1 3 1 1 1 2 2 23
11 8 1 3 6 5 6 29 12 2 2 5 0 55 18 2 2 3 1 61 8 1 3 1 0 3 3 3 0 2 1 2 0 0 51
15 11 2 3 4 4 5 28 11 1 1 4 3 42 12 1 2 2 0 44 6 0 3 1 0 3 1 1 1 0 2 2 2 0 37
5 5 1 1 1 8 4 16 8 2 1 1 4 11 0 2 2 0 4 10 3 1 2 0 1 3 1 1 0 2 1 1 2 0 9
12 9 1 2 6 3 6 36 16 3 0 6 4 64 20 2 2 4 0 78 13 2 2 1 0 3 0 0 3 1 2 2 0 2 66
9 8 1 3 3 2 3 19 8 1 1 3 0 38 14 2 2 2 0 51 11 1 3 1 0 3 1 1 2 1 1 0 1 1 43
12 9 1 1 3 1 3 19 7 1 2 3 1 33 12 1 1 2 3 39 8 1 2 1 0 1 0 2 0 1 3 2 1 2 33
13 9 1 2 3 5 3 23 8 1 1 3 1 45 15 2 3 2 0 62 14 1 1 1 0 3 1 0 2 3 0 2 0 2 52
15 11 1 2 6 0 6 28 9 1 1 5 0 43 13 1 2 3 0 53 11 1 3 1 0 2 1 1 1 3 1 0 2 1 45
20 13 1 1 7 0 7 30 9 1 1 7 1 54 17 1 2 5 1 60 9 0 3 2 0 3 0 1 0 3 1 1 1 1 51
16 12 2 1 7 1 6 27 9 1 1 7 0 49 16 1 2 5 0 53 8 0 2 1 0 1 1 1 0 1 0 2 2 1 45
11 9 1 3 4 6 5 20 8 1 2 4 2 43 17 1 3 3 2 46 8 0 2 1 0 3 2 1 0 1 1 2 1 2 39
13 10 2 1 3 1 3 26 10 2 3 3 4 51 18 3 2 2 0 57 9 2 2 1 0 3 0 2 1 0 1 2 1 1 48
22 14 3 1 7 2 6 35 11 1 0 7 0 59 18 2 3 5 0 66 11 1 2 1 0 2 2 1 1 3 1 0 2 2 56
4 5 1 1 1 8 6 12 7 1 1 1 1 28 12 2 3 1 0 23 1 1 2 0 0 0 1 1 2 3 3 0 1 1 19
8 8 1 1 2 5 3 17 8 1 2 2 0 34 12 2 2 1 0 29 2 0 3 0 0 0 1 3 1 1 0 1 2 1 25
5 5 1 0 1 8 4 6 3 2 2 0 8 15 7 2 1 0 8 13 2 0 2 0 3 0 0 3 0 0 1 0 2 1 11
19 13 2 1 4 1 4 35 13 2 0 4 0 60 19 1 1 3 0 62 6 0 1 1 0 2 3 1 2 3 0 0 2 1 52
20 14 1 0 6 3 7 41 14 2 1 6 0 55 13 0 2 4 0 58 7 0 1 1 0 1 1 1 2 3 0 1 0 1 49
10 8 1 1 5 6 7 32 15 2 0 5 0 53 17 1 2 3 0 61 9 2 3 1 0 0 2 1 1 2 2 0 2 1 52
17 12 2 1 7 3 7 31 11 1 0 6 0 56 19 2 3 5 0 58 7 0 2 1 1 3 2 0 2 3 0 0 0 1 49
0 0 1 3 0 8 6 0 0 2 2 0 2 0 0 1 2 0 0 2 3 1 2 0 0 2 3 2 2 3 3 1 0 2 2
13 10 1 1 7 2 7 30 12 2 2 7 0 54 18 2 1 4 0 60 8 2 2 1 0 2 2 3 0 1 0 0 2 2 51
10 8 1 2 4 7 6 16 6 1 1 1 8 26 8 2 3 1 5 23 2 1 1 0 3 1 0 2 1 3 2 2 1 1 19
8 7 2 1 1 8 6 15 7 2 2 1 4 23 7 1 2 1 0 16 0 2 2 0 0 2 2 3 2 2 3 0 2 0 13
15 11 1 1 7 3 6 28 11 1 0 7 3 50 18 2 2 5 0 66 13 2 2 2 0 0 0 0 3 3 0 1 0 1 56
0 0 1 2 0 8 6 3 3 1 2 0 4 0 0 1 2 0 0 5 5 2 1 0 0 2 2 3 3 3 3 0 2 2 4
13 9 1 1 4 3 4 20 7 0 0 3 5 30 10 0 2 2 0 27 2 0 2 0 0 3 0 0 2 1 0 2 0 2 23
8 7 0 1 2 8 6 18 8 2 1 2 5 25 8 1 1 1 2 23 3 2 2 0 4 2 2 0 1 3 0 0 1 1 19
14 10 2 1 3 3 3 22 8 1 3 3 0 43 16 1 2 2 0 51 9 1 1 1 0 2 3 3 3 2 1 0 2 1 44
12 8 1 1 5 2 6 21 8 1 1 5 5 43 16 2 2 3 5 44 6 0 1 1 1 3 0 1 0 3 3 0 2 2 38
19 12 2 1 3 6 4 29 9 2 3 3 3 44 14 2 3 2 1 52 9 0 1 1 0 3 2 3 3 2 2 1 1 1 44
15 10 2 2 3 5 4 23 7 2 3 3 0 38 12 1 3 2 0 44 7 0 3 1 0 1 3 3 3 2 0 2 2 0 37
